stop_id,Population
15009,12.94976185
15011,12.94976185
15080,12.94976185
21529,12.94976185
8649,12.92193661
12481,12.92193661
12533,12.92193661
13205,12.92193661
21536,12.92193661
2249,12.90693
13120,12.90522433
13241,12.90522433
12616,12.83370111
12622,12.83370111
14555,12.81688441
14716,12.81688441
11517,12.80741339
11547,12.80741339
20448,12.80741339
13123,12.80534015
4879,12.79700175
22263,12.75722215
22570,12.75722215
15214,12.73764724
16198,12.72253694
23042,12.71718863
23629,12.71718863
23633,12.71718863
13458,12.70860491
10584,12.70070778
10589,12.70070778
10963,12.70070778
23419,12.70070778
13470,12.68210722
13839,12.68210722
13973,12.68210722
13974,12.68210722
20391,12.68210722
10617,12.65463435
10887,12.65463435
19185,12.65463435
22810,12.64599428
22827,12.64599428
17064,12.64221238
17163,12.64221238
18292,12.64221238
18293,12.64221238
18397,12.64221238
18398,12.64221238
13834,12.63377858
13944,12.63377858
10521,12.62029741
10663,12.62029741
21828,12.62029741
17802,12.60677173
17940,12.60677173
10848,12.59613285
14300,12.58242151
17609,12.58242151
8681,12.57723872
9258,12.57723872
11294,12.57723872
11410,12.57723872
11493,12.57723872
17370,12.53833964
17417,12.53833964
12243,12.46316387
12244,12.46316387
12585,12.46316387
12586,12.46316387
17149,12.46104228
12690,12.4308483
12691,12.4308483
12697,12.4308483
12698,12.4308483
13816,12.4308483
13867,12.4308483
21531,12.4297977
8608,12.41600205
11526,12.41600205
11552,12.41600205
13565,12.4139922
11334,12.40099018
11335,12.40099018
21103,12.40099018
21104,12.40099018
10779,12.38570605
10781,12.38570605
14299,12.37927306
14309,12.37927306
3111,12.36397237
3172,12.36397237
14165,12.36397237
14166,12.36397237
15665,12.36397237
15861,12.36397237
15895,12.36397237
23568,12.36397237
22921,12.34589796
12956,12.34326316
12957,12.34326316
12958,12.34326316
13004,12.34326316
13035,12.34326316
13036,12.34326316
13037,12.34326316
14380,12.31376371
14436,12.31376371
11520,12.30515028
11545,12.30515028
14884,12.2969477
10348,12.28826223
11001,12.28826223
14849,12.26800582
15030,12.26800582
18631,12.26635873
11419,12.24914715
14356,12.24781766
14791,12.24781766
10778,12.21216947
10782,12.21216947
18392,12.20721255
13121,12.19757604
13240,12.19757604
16140,12.1928565
21020,12.1928565
22631,12.1928565
22632,12.1928565
22840,12.1928565
11495,12.18425526
11731,12.18425526
10923,12.18080107
10969,12.18080107
13287,12.17271354
13430,12.17271354
14113,12.16967182
14114,12.16967182
14115,12.16967182
14116,12.16967182
14243,12.16967182
14244,12.16967182
14245,12.16967182
23043,12.16413523
17164,12.11434421
12421,12.11290449
21396,12.10950039
21411,12.10950039
20385,12.10732213
20387,12.10732213
20402,12.10732213
23055,12.10732213
23534,12.10732213
15129,12.09750165
15507,12.09750165
14918,12.09138676
14928,12.09138676
22542,12.09138676
14762,12.08390717
15905,12.08390717
13303,12.08367899
13304,12.08367899
13305,12.08367899
13412,12.08367899
13413,12.08367899
13414,12.08367899
13415,12.08367899
12292,12.07995952
12721,12.07995952
12722,12.07995952
12724,12.07995952
12791,12.07995952
12794,12.07995952
22508,12.07995952
24097,12.07995952
10440,12.07646492
10630,12.07646492
14746,12.06127645
14747,12.06127645
16401,12.06127645
16402,12.06127645
11362,12.05919741
11389,12.05919741
18751,12.05919741
18752,12.05919741
18753,12.05919741
18754,12.05919741
17221,12.02130934
17632,12.02130934
18638,12.02130934
22378,12.02130934
22379,12.02130934
22445,12.02130934
22449,12.02130934
10349,12.01883337
10384,12.01883337
10431,12.01883337
11010,12.01883337
11497,11.98479835
18490,11.96778214
17111,11.92459551
17157,11.92459551
14271,11.90396178
14310,11.90396178
24037,11.89879852
24038,11.89879852
17977,11.89526183
18086,11.89526183
23685,11.89526183
16145,11.87688202
16146,11.87688202
16147,11.87688202
17347,11.87688202
17348,11.87688202
17425,11.87688202
17426,11.87688202
17446,11.87688202
17855,11.87688202
17856,11.87688202
17857,11.87688202
17932,11.87688202
15932,11.87658349
23704,11.82287524
17454,11.81122583
17455,11.81122583
24007,11.81122583
14806,11.80650946
14862,11.80650946
16926,11.80122561
14917,11.79065
15065,11.79065
15063,11.77135481
12231,11.76718051
12600,11.76718051
22557,11.76607046
14381,11.75214319
14435,11.75214319
14479,11.75214319
14495,11.75214319
17171,11.7245214
17172,11.7245214
17495,11.7245214
17496,11.7245214
5100,11.70440628
21807,11.70440628
17115,11.70427378
17152,11.70427378
16780,11.6933602
16781,11.6933602
17344,11.6933602
16015,11.66733824
16016,11.66733824
10847,11.66561226
13265,11.66328339
13266,11.66328339
13446,11.66328339
13447,11.66328339
13448,11.66328339
21404,11.66328339
21406,11.66328339
16989,11.65111536
15294,11.59485231
15295,11.59485231
15296,11.59485231
15375,11.59485231
15376,11.59485231
13243,11.58981193
14344,11.58981193
21157,11.58748496
21158,11.58748496
3896,11.58452556
8552,11.58452556
15858,11.56844106
15912,11.56844106
10734,11.55336531
10829,11.55336531
12740,11.52103624
12808,11.52103624
13848,11.52103624
13424,11.51122775
15790,11.51122775
23133,11.50676575
15929,11.50530556
15930,11.50530556
16195,11.50530556
16197,11.50530556
16533,11.50530556
16534,11.50530556
17409,11.50530556
17410,11.50530556
19088,11.50530556
19089,11.50530556
21777,11.50530556
23086,11.50530556
5093,11.50430493
22616,11.50430493
14798,11.50399821
15023,11.50399821
16354,11.49522286
16514,11.49522286
16640,11.49522286
16641,11.49522286
11238,11.48043455
11291,11.48043455
23491,11.48043455
23016,11.46329789
23017,11.46329789
17800,11.46188017
17801,11.46188017
17941,11.46188017
18845,11.46188017
18846,11.46188017
18848,11.46188017
16285,11.45124445
16286,11.45124445
16287,11.45124445
16957,11.45124445
16958,11.45124445
16959,11.45124445
18736,11.44068639
18743,11.44068639
21075,11.42532552
10472,11.40650301
10345,11.37859171
10433,11.37859171
10434,11.37859171
18431,11.37859171
12742,11.37583814
24090,11.36267665
9252,11.33720533
23417,11.33720533
12239,11.32388131
14357,11.32213113
18448,11.32213113
20921,11.31746068
20922,11.31746068
22716,11.31746068
22717,11.31746068
23701,11.31603828
23703,11.31603828
21003,11.31171319
21802,11.31171319
21806,11.31171319
22628,11.30499489
9297,11.26463918
13803,11.23378101
21860,11.23378101
21861,11.23378101
16181,11.23273374
16182,11.23273374
17027,11.23273374
17028,11.23273374
22995,11.23273374
22996,11.23273374
12655,11.23237818
12656,11.23237818
13459,11.23237818
10911,11.22649544
10980,11.22649544
10981,11.22649544
20895,11.22649544
20896,11.22649544
14607,11.22019715
18062,11.22019715
22574,11.22019715
10759,11.20159254
10797,11.20159254
14749,11.17147064
21114,11.17147064
7473,11.14339413
16540,11.14339413
16541,11.14339413
18973,11.14339413
22234,11.14102546
23221,11.14102546
14478,11.13503875
14770,11.13503875
16035,11.11712587
16046,11.11712587
14718,11.11613236
21557,11.09805724
3928,11.08285939
5053,11.08285939
8861,11.08285939
21950,11.08285939
22377,11.06369039
22444,11.06369039
22446,11.06369039
23494,11.05312906
23495,11.05312906
23496,11.05312906
14850,11.05203754
15029,11.05203754
12230,11.04984231
12601,11.04984231
13815,11.04556936
13868,11.04556936
17114,11.04479301
17154,11.04479301
13007,11.03763753
6990,11.03221017
7013,11.03221017
13674,11.03221017
13755,11.03221017
15568,11.02460535
24040,11.02160018
24101,11.02160018
9259,11.02053421
14382,10.9966537
14434,10.9966537
14110,10.98969532
14111,10.98969532
14112,10.98969532
14247,10.98969532
14248,10.98969532
14249,10.98969532
21402,10.98969532
21408,10.98969532
23686,10.98627108
23687,10.98627108
13836,10.96150752
13942,10.96150752
14242,10.95671386
23044,10.94182012
23631,10.94182012
23632,10.94182012
11865,10.91901159
21826,10.91901159
8613,10.91260374
8614,10.91260374
21099,10.91260374
23441,10.91260374
23459,10.91260374
13147,10.89484945
13183,10.89484945
10462,10.89444091
13327,10.89170691
13391,10.89170691
18420,10.88554195
18421,10.88554195
21030,10.87134436
14909,10.87052235
15105,10.87052235
18983,10.87052235
17387,10.85939249
16400,10.85456732
8501,10.81864554
8531,10.81864554
11361,10.81864554
11390,10.81864554
11763,10.81864554
11803,10.81864554
11217,10.81060764
18610,10.81060764
3102,10.78862147
15320,10.78862147
15321,10.78862147
15322,10.78862147
15391,10.78862147
17155,10.78862147
21643,10.78862147
22931,10.78862147
13184,10.77598583
14748,10.77539625
16269,10.77539625
16399,10.77539625
16966,10.77539625
16967,10.77539625
18975,10.77539625
10881,10.73952301
10882,10.73952301
23794,10.73026474
13600,10.72583067
16937,10.70409505
17135,10.70409505
10858,10.70146132
10352,10.6861011
22681,10.67681487
23908,10.67615969
14474,10.66282603
14773,10.66282603
14774,10.66282603
14775,10.66282603
1775,10.66155691
1776,10.66155691
14463,10.66155691
14464,10.66155691
14828,10.66155691
14829,10.66155691
17107,10.66155691
23806,10.66155691
17450,10.65600448
23698,10.65600448
22149,10.63266714
23364,10.63266714
14208,10.60600212
14209,10.60600212
14210,10.60600212
14326,10.60600212
14327,10.60600212
14328,10.60600212
18488,10.60600212
22718,10.59840303
22719,10.59840303
16934,10.58978932
12689,10.58797765
22204,10.58258975
23322,10.58258975
23526,10.58258975
22184,10.55533588
17456,10.53089303
17474,10.53089303
17005,10.51316362
17065,10.51316362
12866,10.47542573
12917,10.47542573
12744,10.47362354
12804,10.47362354
10344,10.4734167
11879,10.46354704
11910,10.46354704
11911,10.46354704
16988,10.45411275
10922,10.4436632
10970,10.4436632
21638,10.43381163
21639,10.43381163
15279,10.43188849
15760,10.43188849
14769,10.42540946
15897,10.42540946
23567,10.42540946
21239,10.41792439
21352,10.41792439
14698,10.40311414
14700,10.40311414
17183,10.39303896
17488,10.39303896
10912,10.37721453
10913,10.37721453
10914,10.37721453
10978,10.37721453
10979,10.37721453
8877,10.37361728
8936,10.37361728
11239,10.35627902
23450,10.35627902
23564,10.35627902
21961,10.35238638
22809,10.34861402
22828,10.34861402
17116,10.278227
22161,10.27638856
12341,10.2720449
12504,10.2720449
17509,10.26012412
17611,10.26012412
9011,10.25551111
9302,10.25551111
11500,10.25551111
11501,10.25551111
11682,10.25551111
11727,10.25551111
11728,10.25551111
19010,10.25551111
19016,10.25551111
22658,10.25551111
22682,10.25551111
20995,10.25145573
10930,10.24652988
10931,10.24652988
10962,10.24652988
10351,10.23944718
10382,10.23944718
10435,10.22641853
15130,10.21691633
15134,10.21691633
17078,10.20035691
17104,10.20035691
17105,10.20035691
22673,10.20035691
14105,10.18218145
14255,10.18218145
17076,10.17550598
17106,10.17550598
15166,10.17064979
17457,10.17064979
17458,10.17064979
17473,10.17064979
18993,10.17064979
14378,10.16946305
14438,10.16946305
15788,10.13948875
15789,10.13948875
15814,10.13948875
16661,10.13380898
16838,10.13380898
21857,10.11552909
14138,10.09278561
14139,10.09278561
14140,10.09278561
14164,10.09278561
18446,10.09278561
12454,10.01830789
22340,9.98374473
13804,9.96301885
16745,9.96301885
22971,9.95737683
3133,9.91351656
3150,9.91351656
14206,9.91351656
14207,9.91351656
14331,9.91351656
14332,9.91351656
17508,9.91351656
17612,9.91351656
14890,9.90737948
21185,9.90737948
15148,9.89569103
15163,9.89569103
15297,9.89334967
15374,9.89334967
12472,9.89079753
12543,9.89079753
18890,9.88057341
14473,9.86862495
11424,9.83520579
12527,9.83520579
10451,9.81126282
10618,9.81126282
17343,9.81055063
10441,9.81004685
10859,9.78991441
22134,9.78991441
18617,9.78216803
18964,9.78216803
17783,9.77751634
22024,9.73064714
22025,9.73064714
10628,9.72590978
18035,9.72092048
21183,9.72092048
21184,9.72092048
12191,9.68946138
12229,9.68946138
22548,9.68946138
11425,9.67869199
18442,9.67869199
20937,9.67869199
23880,9.67869199
23881,9.67869199
12340,9.67232232
12342,9.67232232
12343,9.67232232
13825,9.67232232
22249,9.67232232
6842,9.6613048
13292,9.6613048
13293,9.6613048
13420,9.6613048
21714,9.65712606
16813,9.64478621
12232,9.62950915
12233,9.62950915
12234,9.62950915
12235,9.62950915
12419,9.62950915
12596,9.62950915
12597,9.62950915
12598,9.62950915
12599,9.62950915
3050,9.61049324
13306,9.61049324
13307,9.61049324
13308,9.61049324
13409,9.61049324
13410,9.61049324
13411,9.61049324
17159,9.61049324
18481,9.61049324
13856,9.60804844
15222,9.60139001
21051,9.60139001
13118,9.59295859
21341,9.57584718
21342,9.57584718
10648,9.54807188
10649,9.54807188
18844,9.54807188
19139,9.54807188
22320,9.54807188
22383,9.54807188
23668,9.54807188
23669,9.54807188
10932,9.54743251
10961,9.54743251
13209,9.53724631
14807,9.53724631
14860,9.53724631
14861,9.53724631
23207,9.53653047
23208,9.53653047
21672,9.52822368
15315,9.51697241
15398,9.51697241
15399,9.51697241
11297,9.5038797
11492,9.5038797
14443,9.47208077
11484,9.46253706
11569,9.46253706
14733,9.45950904
16526,9.45950904
14136,9.43558552
14321,9.4300475
23793,9.42255517
16987,9.40930846
21243,9.40930846
21244,9.40930846
21291,9.40930846
21292,9.40930846
22903,9.40930846
22206,9.40799223
22226,9.40799223
7020,9.4008694
7119,9.39990943
7773,9.39909699
13005,9.39909699
13006,9.39909699
13031,9.39909699
13032,9.39909699
13033,9.39909699
13063,9.39909699
13185,9.39909699
13202,9.39909699
13203,9.39909699
21382,9.38362763
21383,9.38362763
17219,9.36804463
17220,9.36804463
17633,9.36804463
18640,9.36804463
23925,9.35364405
23927,9.35364405
23928,9.35364405
23929,9.35364405
22321,9.34565071
22384,9.34565071
22627,9.33541717
23828,9.33541717
5370,9.32753002
5394,9.32753002
23296,9.32541023
16076,9.3158911
16077,9.3158911
17132,9.3158911
22764,9.3158911
22766,9.3158911
22777,9.3158911
23057,9.3158911
23058,9.3158911
20449,9.29376244
20457,9.29376244
6444,9.28824448
6445,9.28824448
16991,9.27707971
22902,9.27707971
14461,9.26733638
14831,9.26733638
10921,9.26491758
10971,9.26491758
10920,9.2496097
10972,9.2496097
8121,9.24773677
8137,9.24773677
13116,9.24773677
21572,9.24773677
21573,9.24773677
14889,9.22894293
18485,9.22894293
12403,9.2198531
12404,9.2198531
12430,9.2198531
12431,9.2198531
9410,9.21978404
17862,9.21428992
23129,9.21428992
12614,9.20361342
16116,9.1874711
16117,9.1874711
17137,9.1874711
17138,9.1874711
17400,9.1874711
14301,9.15898388
14302,9.15898388
17158,9.15898388
15292,9.15456052
15378,9.15456052
15379,9.15456052
15380,9.15456052
10888,9.15140436
14329,9.14303475
14330,9.14303475
10918,9.10802152
10974,9.10802152
21125,9.09923029
22875,9.09923029
22876,9.09923029
24012,9.09923029
24013,9.09923029
13067,9.09861121
13148,9.09861121
13166,9.09861121
10594,9.09075536
11216,9.07546638
21234,9.07396071
10442,9.07158071
13849,9.07008724
13850,9.07008724
13851,9.07008724
13855,9.07008724
22644,9.07008724
6788,9.06505467
14349,9.06505467
14350,9.06505467
14797,9.06505467
17512,9.06505467
17606,9.06505467
17607,9.06505467
18449,9.06505467
21821,9.06505467
3915,9.05263679
3921,9.05263679
14034,9.05263679
14053,9.05263679
20727,9.05263679
20728,9.05263679
20731,9.05263679
20996,9.05263679
20997,9.05263679
22142,9.05263679
15390,9.05245276
3079,9.02965881
3094,9.02965881
14190,9.02965881
16158,9.02965881
18494,9.02965881
3141,9.02390453
3142,9.02390453
14514,9.02390453
17117,9.02390453
17151,9.02390453
14879,9.02182636
14880,9.02182636
14881,9.02182636
24045,9.01210622
24064,9.01210622
9451,9.00489973
11451,9.00489973
2773,8.99584401
15221,8.99584401
10350,8.99186882
14475,8.97595927
14476,8.97595927
14772,8.97595927
4702,8.97238092
4703,8.97238092
10586,8.97238092
10587,8.97238092
17890,8.9720578
21280,8.9720578
13064,8.95231902
12739,8.94835691
21606,8.94835691
21607,8.94835691
22337,8.94458338
20386,8.93768609
20410,8.93768609
24119,8.93768609
16779,8.93495191
17438,8.93495191
23061,8.93495191
11162,8.92954119
11332,8.92954119
11333,8.92954119
19137,8.92835047
23076,8.92835047
23910,8.92835047
24076,8.92835047
24077,8.92835047
10629,8.92546473
15393,8.90426583
15394,8.90426583
15395,8.90426583
23060,8.90426583
11499,8.86251383
11729,8.86251383
11490,8.85800952
16434,8.83296931
14852,8.82622153
14853,8.82622153
15026,8.82622153
15027,8.82622153
12522,8.81706288
20769,8.81706288
12615,8.80846989
12623,8.80846989
9175,8.80573477
12369,8.79803363
12370,8.79803363
12458,8.79803363
22163,8.79803363
17539,8.79308046
17822,8.79308046
17823,8.79308046
17824,8.79308046
17258,8.78225892
23497,8.75575201
12460,8.75509374
21028,8.75509374
10341,8.74620208
10342,8.74620208
10436,8.74620208
14325,8.74149986
18625,8.729632
18626,8.729632
14213,8.7218133
14320,8.7218133
15567,8.7218133
16448,8.7218133
7010,8.71991807
14268,8.71991807
14269,8.71991807
14270,8.71991807
14311,8.71991807
14312,8.71991807
15316,8.71991807
15317,8.71991807
15396,8.71991807
15397,8.71991807
16827,8.71299759
16828,8.71299759
16829,8.71299759
17032,8.71299759
17033,8.71299759
17034,8.71299759
15923,8.70855584
15935,8.69684758
16020,8.69684758
16021,8.69684758
17462,8.66255386
14553,8.65307092
18734,8.64854523
18745,8.64854523
23217,8.64190229
13655,8.63673216
13770,8.63673216
21401,8.63673216
21409,8.63673216
18737,8.63579481
18875,8.63579481
23507,8.61628826
23509,8.61628826
23949,8.61284306
23950,8.61284306
18718,8.604814
18721,8.604814
20792,8.604814
20793,8.604814
24057,8.60046509
24059,8.60046509
21931,8.5973839
21936,8.5973839
18782,8.58756511
23223,8.58088417
23522,8.57464648
23620,8.57464648
16840,8.57446145
23624,8.57446145
17180,8.57312535
17181,8.57312535
17182,8.57312535
17489,8.57312535
17490,8.57312535
17491,8.57312535
22447,8.56626574
22448,8.56626574
14265,8.53557032
14266,8.53557032
14267,8.53557032
14313,8.53557032
14314,8.53557032
14315,8.53557032
18493,8.53557032
21086,8.53252382
10438,8.52930068
10439,8.52930068
21165,8.52930068
22016,8.52673116
22017,8.52673116
22169,8.52673116
22170,8.52673116
16102,8.52480956
17986,8.52480956
12245,8.51892086
12247,8.51892086
12581,8.51892086
12582,8.51892086
12583,8.51892086
12584,8.51892086
22332,8.51892086
11756,8.51139244
22677,8.50709306
1045,8.50695779
1054,8.50695779
10450,8.50695779
10619,8.50695779
22278,8.49821294
22279,8.49821294
14376,8.49172615
14377,8.49172615
14440,8.49172615
23216,8.48633151
16773,8.46557795
16774,8.46557795
22906,8.46557795
16927,8.4652482
16929,8.4652482
17144,8.4652482
17145,8.4652482
12333,8.46311293
12511,8.46311293
11360,8.4592021
12268,8.44442601
12558,8.44442601
3554,8.42954385
17222,8.42954385
17223,8.42954385
17225,8.42954385
17226,8.42954385
17626,8.42954385
17627,8.42954385
17628,8.42954385
17629,8.42954385
17630,8.42954385
17631,8.42954385
11474,8.42029121
13119,8.41552116
13242,8.41552116
14432,8.41552116
17727,8.41552116
17728,8.41552116
21542,8.41552116
14211,8.40930349
14323,8.40930349
16538,8.38685399
21787,8.38685399
21792,8.38685399
14477,8.38084882
14771,8.38084882
23037,8.37852829
23038,8.37852829
12236,8.36325289
12334,8.36325289
12335,8.36325289
12510,8.36325289
12595,8.36325289
13876,8.36325289
10343,8.36236902
12745,8.3527533
12746,8.3527533
12802,8.3527533
22605,8.3527533
22325,8.34692184
17459,8.33475852
17472,8.33475852
20747,8.32551863
4301,8.32124781
14551,8.32124781
14719,8.32124781
14720,8.32124781
16921,8.32124781
18257,8.32124781
18861,8.32124781
13068,8.31159688
13081,8.31159688
13149,8.31159688
22944,8.31159688
22945,8.31159688
17806,8.30637287
17853,8.30637287
17854,8.30637287
17934,8.30637287
17935,8.30637287
23873,8.30637287
14808,8.30541514
10915,8.3032844
10977,8.3032844
16148,8.27817175
17345,8.27817175
17346,8.27817175
17424,8.27817175
17447,8.27817175
11880,8.26886999
11881,8.26886999
11904,8.26886999
11908,8.26886999
11909,8.26886999
20749,8.26886999
22482,8.26886999
22483,8.26886999
23442,8.26886999
23626,8.20952368
22322,8.20756562
14867,8.19501553
14961,8.19501553
14965,8.19501553
16133,8.19246447
16134,8.19246447
16135,8.19246447
16136,8.19246447
17391,8.19246447
17392,8.19246447
17393,8.19246447
17394,8.19246447
16111,8.16887189
17405,8.16887189
11801,8.16482111
9061,8.16361962
9063,8.16361962
9065,8.16361962
11402,8.16361962
11403,8.16361962
11421,8.16361962
18561,8.16361962
22901,8.14483264
22989,8.14483264
12418,8.14074979
12455,8.14074979
21654,8.13906765
21655,8.13906765
10444,8.13329514
10445,8.13329514
10625,8.13329514
12952,8.13329514
12330,8.13327118
16432,8.10597732
16433,8.10597732
18469,8.10597732
21325,8.10597732
11817,8.10318472
18739,8.10318472
12254,8.09718685
12574,8.09718685
14587,8.09247501
14588,8.09247501
14638,8.09247501
14639,8.09247501
14324,8.08084318
14858,8.07635546
23071,8.06821096
17079,8.04816216
22980,8.04816216
14908,8.04783901
15106,8.04783901
11502,8.04650458
11749,8.04650458
19015,8.04650458
21049,8.04650458
12544,8.03008578
21885,8.03008578
21584,8.02811004
8086,8.0069508
13780,8.0069508
14439,8.0069508
10886,7.98039494
20425,7.98039494
23214,7.94870948
23215,7.94870948
12237,7.93486427
12238,7.93486427
12420,7.93486427
12452,7.93486427
12453,7.93486427
12590,7.93486427
12591,7.93486427
12592,7.93486427
12593,7.93486427
21920,7.93486427
16131,7.92463379
16132,7.92463379
16999,7.92463379
17000,7.92463379
17001,7.92463379
17069,7.92463379
17070,7.92463379
17071,7.92463379
17072,7.92463379
17298,7.92463379
17299,7.92463379
18504,7.92463379
13117,7.89839157
13244,7.89839157
13683,7.89395507
13740,7.89395507
17184,7.89395507
17185,7.89395507
17186,7.89395507
17484,7.89395507
17486,7.89395507
17487,7.89395507
18301,7.89395507
20912,7.89395507
21879,7.89395507
21880,7.89395507
12611,7.88552333
12612,7.88552333
12624,7.88552333
12625,7.88552333
12626,7.88552333
17133,7.87259298
10916,7.86613575
10976,7.86613575
11075,7.85075297
11076,7.85075297
11077,7.85075297
11078,7.85075297
11970,7.85075297
11971,7.85075297
11972,7.85075297
11973,7.85075297
14554,7.84709489
14717,7.84709489
21508,7.84313774
21521,7.84313774
15203,7.83377597
15213,7.83377597
15404,7.82003438
18849,7.82003438
18895,7.82003438
16539,7.81507712
11760,7.80030311
21041,7.80030311
21042,7.80030311
23851,7.77974613
16672,7.77109934
16673,7.77109934
16756,7.77109934
16757,7.77109934
16758,7.77109934
16759,7.77109934
10596,7.76752799
10627,7.76752799
10626,7.76097978
23286,7.7454011
23287,7.7454011
23523,7.7454011
18720,7.74009083
16796,7.73344286
17039,7.73344286
17040,7.73344286
16211,7.73256194
16902,7.73256194
22912,7.73256194
22913,7.73256194
11825,7.7073479
20938,7.7073479
14175,7.67807006
14185,7.67807006
11905,7.66825983
11907,7.66825983
14512,7.66825983
22304,7.66825983
23336,7.66598152
23340,7.66598152
10735,7.66544823
10828,7.66544823
21397,7.66521869
16128,7.65680312
16129,7.65680312
16130,7.65680312
17300,7.65680312
17301,7.65680312
18505,7.65680312
15784,7.64383888
16164,7.64383888
16810,7.63805848
17010,7.63805848
22137,7.63805848
22151,7.63805848
9743,7.62323899
17461,7.60323827
17470,7.60323827
24102,7.60323827
13676,7.59696244
13748,7.59696244
15323,7.59696244
15324,7.59696244
15389,7.59696244
13809,7.58765277
16106,7.58765277
16649,7.58765277
17407,7.58765277
8850,7.5855633
12559,7.5855633
12344,7.55540086
22248,7.55540086
17167,7.54408932
17168,7.54408932
17169,7.54408932
17170,7.54408932
17497,7.54408932
17498,7.54408932
17499,7.54408932
17500,7.54408932
5900,7.53765965
17541,7.53765965
17819,7.53765965
17985,7.53584406
21469,7.53584406
21470,7.53584406
23666,7.52906145
13038,7.51086865
13922,7.50904634
13923,7.50904634
20401,7.50818294
14264,7.49516168
15787,7.49333969
16159,7.49333969
15381,7.49079085
15382,7.49079085
15505,7.49079085
15506,7.49079085
17891,7.48855653
17895,7.48855653
17896,7.48855653
11220,7.43149061
18940,7.42984994
18943,7.42984994
16938,7.42700072
17134,7.42700072
24138,7.41650642
24139,7.41650642
23797,7.4161473
24048,7.41389431
24061,7.41389431
13685,7.40149298
22123,7.40149298
11436,7.39281325
11437,7.39281325
11449,7.39281325
11475,7.39281325
11476,7.39281325
11219,7.38894198
11289,7.38894198
15977,7.38660286
15979,7.38660286
16095,7.38660286
23941,7.3682628
23942,7.3682628
20983,7.35716104
20985,7.35716104
12552,7.3569151
21027,7.3569151
23089,7.3569151
14811,7.34492442
14856,7.34492442
13924,7.34021135
15924,7.32589264
1852,7.3219906
15798,7.3219906
15799,7.3219906
15807,7.3219906
15808,7.3219906
17738,7.3219906
17770,7.3219906
18447,7.3219906
15409,7.30313348
15491,7.30313348
15492,7.30313348
19122,7.30313348
15179,7.30152414
14878,7.29883605
15947,7.29605745
15948,7.29605745
15964,7.29605745
10950,7.2945339
11286,7.2917961
5267,7.29146342
12295,7.29146342
12298,7.29146342
12300,7.29146342
12301,7.29146342
12302,7.29146342
13842,7.29146342
14100,7.29146342
22099,7.29146342
22102,7.29146342
20390,7.2862257
22375,7.2727791
23009,7.2727791
17804,7.27010366
17805,7.27010366
17936,7.27010366
17938,7.27010366
17939,7.27010366
21562,7.27010366
1024,7.26581689
4821,7.26581689
14859,7.26581689
23812,7.26581689
23813,7.26581689
10925,7.25517757
18419,7.25517757
23367,7.24830908
16120,7.23710245
16121,7.23710245
17398,7.23710245
13262,7.2334547
13263,7.2334547
13449,7.2334547
15742,7.2334547
11567,7.22915852
11574,7.22915852
17910,7.22717724
21823,7.22717724
21824,7.22717724
22567,7.22717724
10945,7.21558894
10949,7.21558894
22910,7.21221701
22911,7.21221701
18042,7.21029749
16818,7.20408342
16819,7.20408342
17377,7.20408342
17378,7.20408342
17540,7.20408342
17820,7.20408342
17821,7.20408342
22832,7.19154131
16812,7.18660999
17008,7.18660999
12872,7.17788039
12912,7.17788039
20761,7.17788039
21980,7.17788039
13084,7.16729625
13085,7.16729625
17259,7.16729625
10412,7.16329053
10651,7.16329053
21084,7.16329053
22388,7.16329053
24080,7.16329053
16675,7.14620267
12613,7.12624997
12621,7.12624997
22900,7.12585403
11392,7.11486959
23227,7.10406217
23228,7.10406217
23339,7.10406217
23348,7.10406217
14466,7.09933817
14467,7.09933817
14825,7.09933817
14826,7.09933817
9305,7.09612835
1958,7.07360819
15388,7.07360819
11744,7.06355165
12148,7.06355165
22688,7.06355165
16142,7.04559949
16143,7.04559949
16144,7.04559949
17349,7.04559949
17383,7.04559949
18957,7.04559949
11214,7.04061321
11215,7.04061321
11221,7.04061321
11287,7.04061321
11288,7.04061321
21102,7.04061321
10939,7.02987644
10953,7.02987644
10954,7.02987644
10955,7.02987644
21067,7.02661569
21068,7.02661569
22323,7.02661569
22324,7.02661569
23370,7.02661569
21467,7.00138988
21468,7.00138988
17423,7.00034156
17448,7.00034156
22634,6.99795675
13350,6.98693108
20772,6.98693108
13921,6.97158126
16985,6.96785335
16994,6.96785335
16995,6.96785335
16996,6.96785335
16998,6.96785335
17073,6.96785335
17074,6.96785335
17075,6.96785335
17878,6.96355466
23850,6.95238971
14203,6.94858368
14204,6.94858368
14205,6.94858368
14333,6.94858368
14334,6.94858368
14335,6.94858368
11246,6.9253062
23219,6.92495188
22905,6.90213064
18738,6.89492667
18742,6.89492667
15493,6.8779377
21645,6.8779377
14732,6.86774397
19090,6.86774397
12044,6.85141376
12045,6.85141376
12081,6.85141376
12091,6.85141376
22216,6.85141376
23774,6.85141376
18779,6.85064953
11541,6.82389962
11874,6.82389962
16956,6.8112824
17006,6.8112824
18699,6.8112824
21208,6.8112824
21228,6.8112824
21480,6.8112824
13650,6.80750792
13775,6.80750792
3916,6.80565941
3917,6.80565941
8862,6.80565941
14033,6.80565941
20729,6.80565941
20730,6.80565941
15797,6.79993078
15809,6.79993078
12550,6.79977109
14809,6.79792386
14810,6.79792386
